video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated
video_02,data/raw/video_02.mp4,config/video_02_params.json,68,2.266667,30.0,400,600,center,1,200.0,202.733438,-2.733438,20.0,RETO,20.0,20.0,1,1,1,1,44.5136569841727,360.9532190918016,64.5136569841727,202.73343803798716,340.9532190918016,1.0,1.0,246897.54599228062,91645.69539747972,202.1669,4.946408,316.439562,0.0,0.0,-0.015407,0.005136,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,69,2.3,30.0,400,600,center,1,200.0,202.448183,-2.448183,20.0,RETO,20.0,20.0,1,1,1,1,44.35735629909242,360.53901021449843,64.35735629909243,202.44818325679543,340.53901021449843,1.0,1.0,196940.3468273033,84582.78205371826,222.8896,4.486526,316.181654,0.0,0.0,-0.011555,0.003852,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,70,2.333333,30.0,400,600,center,1,200.0,202.225287,-2.225287,20.0,RETO,20.0,20.0,1,1,1,1,44.30968856198213,360.140886252139,64.30968856198213,202.2252874070606,340.140886252139,1.0,1.0,153333.61666916587,80343.58557621838,237.3328,4.213493,315.831198,0.0,0.0,-0.008667,0.002889,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,71,2.366667,30.0,400,600,center,1,200.0,202.153432,-2.153432,20.0,RETO,20.0,20.0,1,1,1,1,44.46055772437603,359.846305385847,64.46055772437603,202.15343155511152,339.846305385847,1.0,1.0,140608.4827124287,76187.87582273231,236.0002,4.237285,315.385748,0.0,0.0,-0.0065,0.002167,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,72,2.4,30.0,400,600,center,1,200.0,202.216354,-2.216354,20.0,RETO,20.0,20.0,1,1,1,1,44.7259067620396,359.7068022209183,64.7259067620396,202.21635449147894,339.7068022209183,1.0,1.0,120512.76036693317,73228.00944524958,210.6236,4.747806,314.980895,0.0,0.0,-0.004875,0.001625,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,73,2.433333,30.0,400,600,center,1,200.0,202.412731,-2.412731,20.0,RETO,20.0,20.0,1,1,1,1,45.09976695261605,359.72569442372446,65.09976695261605,202.41273068817029,339.72569442372446,1.0,1.0,111618.8655143578,70033.13419458084,221.0976,4.522889,314.625927,0.0,0.0,-0.003656,0.001219,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,74,2.466667,30.0,400,600,center,1,200.0,202.690227,-2.690227,20.0,RETO,20.0,20.0,1,1,1,1,45.513449056752854,359.8670052148096,65.51344905675285,202.6902271357812,339.8670052148096,1.0,1.0,95041.60254594192,69664.87975223703,260.48,3.839066,314.353556,0.0,0.0,-0.002742,0.000914,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,75,2.5,30.0,400,600,center,1,200.0,203.014493,-3.014493,20.0,RETO,20.0,20.0,1,1,1,1,45.945384205140556,360.08360241654225,65.94538420514056,203.0144933108414,340.08360241654225,1.0,1.0,86211.92656782281,66588.9332995356,254.7864,3.924856,314.138218,-0.019192,-0.015354,-0.005895,-0.003153,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,76,2.533333,30.0,400,600,center,1,200.0,203.406939,-3.406939,20.0,RETO,20.0,20.0,1,1,1,1,46.37066193988051,360.4432157037631,66.3706619398805,203.4069388218218,340.4432157037631,1.0,1.0,74686.07665257993,61676.973740959525,227.1827,4.401744,314.072554,-0.021695,-0.017356,-0.00876,-0.002865,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,77,2.566667,30.0,400,600,center,1,200.0,203.91113,-3.91113,20.0,RETO,20.0,20.0,1,1,1,1,46.820597953718945,361.00166193089314,66.82059795371894,203.91112994230605,341.00166193089314,1.0,1.0,70262.89370281261,59511.11957376064,224.147,4.461358,314.181064,-0.024897,-0.019918,-0.01155,-0.002789,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,78,2.6,30.0,400,600,center,1,200.0,204.499985,-4.499985,20.0,RETO,20.0,20.0,1,1,1,1,47.2409647242324,361.7590054106452,67.2409647242324,204.49998506743881,341.7590054106452,1.0,1.0,66473.65883709508,62474.62408417522,236.2311,4.233143,314.518041,-0.028615,-0.022892,-0.014385,-0.002836,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,79,2.633333,30.0,400,600,center,1,200.0,205.100848,-5.100848,20.0,RETO,20.0,20.0,1,1,1,1,47.58655534863578,362.61514050409454,67.58655534863578,205.10084792636516,342.61514050409454,1.0,1.0,62776.78031021654,66191.69657902859,217.1747,4.604588,315.028585,-0.032383,-0.025907,-0.017266,-0.00288,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,80,2.666667,30.0,400,600,center,1,200.0,205.717215,-5.717215,20.0,RETO,20.0,20.0,1,1,1,1,47.94504372655345,363.4893853603401,67.94504372655345,205.71721454344677,343.4893853603401,1.0,1.0,60572.033471376315,65677.25915159,238.9058,4.18575,315.544342,-0.036237,-0.02899,-0.020197,-0.002931,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,81,2.7,30.0,400,600,center,1,200.0,206.414375,-6.414375,20.0,RETO,20.0,20.0,1,1,1,1,48.37083083338121,364.4579184969549,68.3708308333812,206.41437466516805,344.4579184969549,1.0,1.0,58151.49634340702,65703.44162092132,259.2554,3.8572,316.087088,-0.040586,-0.032469,-0.023265,-0.003068,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,82,2.733333,30.0,400,600,center,1,200.0,207.244744,-7.244744,20.0,RETO,20.0,20.0,1,1,1,1,48.904394144797585,365.5850931720281,68.90439414479758,207.24474365841286,345.5850931720281,1.0,1.0,58536.07826449411,69189.91827610151,237.6793,4.20735,316.680699,-0.045754,-0.036603,-0.026599,-0.003335,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,83,2.766667,30.0,400,600,center,1,200.0,208.17603,-8.17603,20.0,RETO,20.0,20.0,1,1,1,1,49.57826587003174,366.7737937921239,69.57826587003174,208.1760298310778,346.7737937921239,1.0,1.0,58692.2952750836,71460.37627157434,216.9454,4.609455,317.195528,-0.051552,-0.041242,-0.03026,-0.003661,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,84,2.8,30.0,400,600,center,1,200.0,209.234363,-9.234363,20.0,RETO,20.0,20.0,1,1,1,1,50.5060451527491,367.96268183671384,70.5060451527491,209.23436349473147,347.96268183671384,1.0,1.0,58997.95908753598,74133.14699292908,215.3761,4.643041,317.456637,-0.058177,-0.046542,-0.03433,-0.00407,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,85,2.833333,30.0,400,600,center,1,200.0,210.404603,-10.404603,20.0,RETO,20.0,20.0,1,1,1,1,51.71530876107693,369.0938979741683,71.71530876107693,210.40460336762266,349.0938979741683,1.0,1.0,64636.7157269744,74428.72949270539,229.3531,4.360089,317.378589,-0.065566,-0.052453,-0.038861,-0.004531,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,86,2.866667,30.0,400,600,center,1,200.0,211.596101,-11.596101,20.0,RETO,20.0,20.0,1,1,1,1,53.02491376384454,370.16728807868736,73.02491376384454,211.59610092126596,350.16728807868736,1.0,1.0,69103.15372210018,76688.54224680027,253.1421,3.95035,317.142374,-0.073129,-0.058503,-0.043771,-0.00491,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,87,2.9,30.0,400,600,center,1,200.0,212.782431,-12.782431,20.0,RETO,20.0,20.0,1,1,1,1,54.431874916528656,371.132986763782,74.43187491652866,212.7824308401553,351.132986763782,1.0,1.0,74465.40985755781,75082.14616165197,237.1722,4.216346,316.701112,-0.080722,-0.064578,-0.048973,-0.005202,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,88,2.933333,30.0,400,600,center,1,200.0,214.018221,-14.018221,20.0,RETO,20.0,20.0,1,1,1,1,55.95181171667131,372.08463087879284,75.9518117166713,214.01822129773208,352.08463087879284,1.0,1.0,83378.65264555659,74388.90131876885,224.7154,4.450073,316.132819,-0.088686,-0.070949,-0.054467,-0.005494,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,89,2.966667,30.0,400,600,center,1,200.0,215.27435,-15.27435,20.0,RETO,20.0,20.0,1,1,1,1,57.5326228276166,373.0160765866661,77.53262282761659,215.27434970714134,353.0160765866661,1.0,1.0,89179.89448024055,73580.45133540216,232.9391,4.292968,315.483454,-0.096831,-0.077465,-0.060216,-0.00575,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,90,3.0,30.0,400,600,center,1,200.0,216.506228,-16.506228,20.0,RETO,20.0,20.0,1,1,1,1,59.17392038601656,373.83853643422316,79.17392038601656,216.50622841011986,353.83853643422316,1.0,1.0,99023.0162609089,71644.29813938479,201.8647,4.953813,314.664616,-0.104913,-0.083931,-0.066145,-0.005929,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,91,3.033333,30.0,400,600,center,1,200.0,217.673561,-17.673561,20.0,RETO,20.0,20.0,1,1,1,1,60.75836749385392,374.5887543920618,80.75836749385391,217.67356094295786,354.5887543920618,1.0,1.0,106560.37615547006,72840.55498918927,224.8836,4.446745,313.830387,-0.112631,-0.090105,-0.072135,-0.00599,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,92,3.066667,30.0,400,600,center,1,200.0,218.815906,-18.815906,20.0,RETO,20.0,20.0,1,1,1,1,62.30668093393995,375.32513099631313,82.30668093393996,218.81590596512655,355.32513099631313,1.0,1.0,114644.69340744852,73683.48842439959,267.1198,3.743639,313.01845,-0.120222,-0.096178,-0.078146,-0.006011,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,93,3.1,30.0,400,600,center,1,200.0,219.978351,-19.978351,20.0,RETO,20.0,20.0,1,1,1,1,63.76300288095414,376.19369906274085,83.76300288095413,219.97835097184748,356.19369906274085,1.0,1.0,121642.61165064524,81612.1524592,272.0006,3.676462,312.430696,-0.12789,-0.102312,-0.084187,-0.006042,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,94,3.133333,30.0,400,600,center,1,200.0,221.150679,-21.150679,20.0,DIREITA,20.0,20.0,1,1,1,1,65.20080391240651,377.10055360580884,85.20080391240651,221.15067875910768,357.10055360580884,1.0,1.0,173655.65959743364,86378.09835051479,294.2356,3.398637,311.89975,-0.135625,-0.1085,-0.090265,-0.006078,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,95,3.166667,30.0,400,600,center,1,200.0,222.308066,-22.308066,20.0,DIREITA,20.0,20.0,1,1,1,1,66.55222273536567,378.0639089983591,86.55222273536567,222.30806586686242,358.0639089983591,1.0,1.0,496763.15114141715,91760.64115621067,295.7094,3.381698,311.511686,-0.143225,-0.11458,-0.096344,-0.006079,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,96,3.2,30.0,400,600,center,1,200.0,223.347223,-23.347223,20.0,DIREITA,20.0,20.0,1,1,1,1,67.74788125615412,378.94656518102994,87.74788125615412,223.34722321859203,358.94656518102994,1.0,1.0,999999.0,95295.98979046798,322.0253,3.105346,311.198684,-0.150047,-0.120038,-0.102267,-0.005923,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,97,3.233333,30.0,400,600,center,1,200.0,224.258424,-24.258424,20.0,DIREITA,20.0,20.0,1,1,1,1,68.77615060847208,379.7406983529934,88.77615060847208,224.25842448073274,359.7406983529934,1.0,1.0,324754.76187732856,99647.00735513108,321.0245,3.115027,310.964548,-0.156021,-0.124816,-0.107905,-0.005637,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,98,3.266667,30.0,400,600,center,1,200.0,225.057216,-25.057216,20.0,DIREITA,20.0,20.0,1,1,1,1,69.613424599214,380.5010083059133,89.613424599214,225.05721645256364,360.5010083059133,1.0,1.0,178002.1904645822,103288.24246004754,366.695,2.727062,310.887584,-0.161198,-0.128958,-0.113168,-0.005263,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,99,3.3,30.0,400,600,center,1,200.0,225.759891,-25.759891,20.0,DIREITA,20.0,20.0,1,1,1,1,70.3255721386592,381.19421005081904,90.3255721386592,225.75989109473912,361.19421005081904,1.0,1.0,107217.98815557217,93622.82750281089,371.3301,2.693022,310.868638,-0.165728,-0.132583,-0.118022,-0.004854,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,100,3.333333,30.0,400,600,center,1,200.0,226.42403,-26.42403,20.0,DIREITA,20.0,20.0,1,1,1,1,70.8959495323517,381.95210986087153,90.8959495323517,226.42402969661163,361.95210986087153,1.0,1.0,70993.49235218453,103302.59580959921,380.3769,2.628971,311.05616,-0.169899,-0.135919,-0.122496,-0.004474,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,101,3.366667,30.0,400,600,center,1,200.0,227.028387,-27.028387,20.0,DIREITA,20.0,20.0,1,1,1,1,71.38333485941706,382.67343972536935,91.38333485941706,227.02838729239318,362.67343972536935,1.0,1.0,43903.33443593448,135658.1397183797,399.628,2.502327,311.290105,-0.173654,-0.138923,-0.126603,-0.004107,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,102,3.4,30.0,400,600,center,1,200.0,227.548985,-27.548985,20.0,DIREITA,20.0,20.0,1,1,1,1,71.7438375968036,383.3541332443667,91.7438375968036,227.54898542058515,363.3541332443667,1.0,1.0,29429.724372137098,195467.57815555166,508.8414,1.965249,311.610296,-0.176817,-0.141454,-0.130316,-0.003713,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,103,3.433333,30.0,400,600,center,1,200.0,228.036998,-28.036998,20.0,DIREITA,20.0,20.0,1,1,1,1,72.10419250259663,383.96980442442685,92.10419250259663,228.03699846351176,363.96980442442685,1.0,1.0,18623.629513175965,260208.87364160555,410.3804,2.436764,311.865612,-0.179802,-0.143841,-0.133697,-0.003381,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,104,3.466667,30.0,400,600,center,1,200.0,228.596591,-28.596591,20.0,DIREITA,20.0,20.0,1,1,1,1,72.5999843986769,384.59319745085054,92.5999843986769,228.59659092476375,364.59319745085054,1.0,1.0,11702.678813272745,695307.7899397314,454.059,2.202357,311.993213,-0.183315,-0.146652,-0.136936,-0.003239,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,105,3.5,30.0,400,600,center,1,200.0,229.094469,-29.094469,20.0,DIREITA,20.0,20.0,1,1,1,1,73.11485119976268,385.07408641718985,93.11485119976268,229.09446880847628,365.07408641718985,1.0,1.0,8106.274883325419,999999.0,522.2776,1.914691,311.959235,-0.186527,-0.149222,-0.140007,-0.003072,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,106,3.533333,30.0,400,600,center,1,200.0,229.38358,-29.38358,20.0,DIREITA,20.0,20.0,1,1,1,1,73.4822561729121,385.2849033963006,93.4822561729121,229.38357978460633,365.2849033963006,1.0,1.0,6224.2110946894845,234860.60762928796,404.4934,2.472228,311.802647,-0.188476,-0.15078,-0.142701,-0.002693,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,107,3.566667,30.0,400,600,center,1,200.0,229.468106,-29.468106,20.0,DIREITA,20.0,20.0,1,1,1,1,73.71228304388103,385.2239281265148,93.71228304388103,229.46810558519792,365.2239281265148,1.0,1.0,5075.957534964896,76859.88292363689,431.8556,2.315589,311.511645,-0.189194,-0.151355,-0.144864,-0.002164,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,108,3.6,30.0,400,600,center,1,200.0,229.361617,-29.361617,20.0,DIREITA,20.0,20.0,1,1,1,1,73.76684695669408,384.9563879412902,93.76684695669408,229.36161744899212,364.9563879412902,1.0,1.0,4306.424009769881,36922.747047053235,406.2512,2.461531,311.189541,-0.188706,-0.150965,-0.146389,-0.001525,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,109,3.633333,30.0,400,600,center,1,200.0,229.25,-29.25,20.0,DIREITA,20.0,20.0,1,1,1,1,73.65543426740552,384.84456500747467,93.65543426740552,229.24999963744008,364.84456500747467,1.0,1.0,3766.3849810194647,15802.454175192726,374.7754,2.668265,311.189131,-0.187989,-0.150391,-0.14739,-0.001,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,110,3.666667,30.0,400,600,center,1,200.0,229.079736,-29.079736,20.0,DIREITA,20.0,20.0,1,1,1,1,73.29811059784265,384.8613623967676,93.29811059784267,229.07973649730513,364.8613623967676,1.0,1.0,3403.466989585228,8605.824273683964,408.1436,2.450118,311.563252,-0.18667,-0.149336,-0.147876,-0.000487,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,111,3.7,30.0,400,600,center,1,200.0,228.721574,-28.721574,20.0,DIREITA,20.0,20.0,1,1,1,1,72.87810215384283,384.56504641256186,92.87810215384283,228.72157428320233,364.56504641256186,1.0,1.0,3097.3017458225568,6128.966673852172,393.3454,2.542295,311.686944,-0.184298,-0.147438,-0.147767,0.00011,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,112,3.733333,30.0,400,600,center,1,200.0,228.11247,-28.11247,20.0,DIREITA,20.0,20.0,1,1,1,1,72.17356989875225,384.0513705513869,92.17356989875225,228.1124702250696,364.0513705513869,1.0,1.0,2904.5611458583667,4835.5902398561575,437.1624,2.287479,311.877801,-0.180279,-0.144223,-0.146881,0.000886,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,113,3.766667,30.0,400,600,center,1,200.0,227.430767,-27.430767,20.0,DIREITA,20.0,20.0,1,1,1,1,71.37192578736443,383.4896091491726,91.37192578736443,227.4307674682685,363.4896091491726,1.0,1.0,2763.2987935208134,4003.5342888153823,392.5182,2.547653,312.117683,-0.175772,-0.140618,-0.145315,0.001566,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,114,3.8,30.0,400,600,center,1,200.0,226.567055,-26.567055,20.0,DIREITA,20.0,20.0,1,1,1,1,70.45811554883626,382.67599542654915,90.45811554883626,226.5670554876927,362.67599542654915,1.0,1.0,2666.7365775509975,3496.5508375997288,386.9722,2.584165,312.21788,-0.170183,-0.136146,-0.143023,0.002292,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,115,3.833333,30.0,400,600,center,1,200.0,225.618523,-25.618523,20.0,DIREITA,20.0,20.0,1,1,1,1,69.4008154295187,381.83622965139233,89.4008154295187,225.61852254045556,361.83622965139233,1.0,1.0,2625.03925353873,3123.117562285642,439.9945,2.272756,312.435414,-0.163992,-0.131194,-0.140066,0.002957,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,116,3.866667,30.0,400,600,center,1,200.0,224.533561,-24.533561,20.0,DIREITA,20.0,20.0,1,1,1,1,68.16624468898245,380.9008765291634,88.16624468898245,224.5335606090729,360.9008765291634,1.0,1.0,2643.045086162909,2862.0695474368463,436.7139,2.289829,312.734632,-0.156897,-0.125518,-0.136429,0.003637,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,117,3.9,30.0,400,600,center,1,200.0,223.42412,-23.42412,20.0,DIREITA,20.0,20.0,1,1,1,1,66.88181703682213,379.9664224626616,86.88181703682213,223.4241197497419,359.9664224626616,1.0,1.0,2670.4704786002912,2671.8676686150447,403.8681,2.476056,313.084605,-0.149634,-0.119708,-0.132248,0.00418,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,118,3.933333,30.0,400,600,center,1,200.0,222.187909,-22.187909,20.0,DIREITA,20.0,20.0,1,1,1,1,65.5532281012175,378.822589642699,85.5532281012175,222.18790887195823,358.822589642699,1.0,1.0,2699.106421253464,2566.338203531312,498.1995,2.007228,313.269362,-0.141654,-0.113323,-0.127517,0.004731,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,119,3.966667,30.0,400,600,center,1,200.0,220.837777,-20.837777,20.0,DIREITA,20.0,20.0,1,1,1,1,63.96961780495937,377.70593605341344,83.96961780495937,220.83777692918642,357.70593605341344,1.0,1.0,2806.358702409967,2474.875245796644,340.6368,2.935678,313.736318,-0.132836,-0.106269,-0.122205,0.005312,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,120,4.0,30.0,400,600,center,1,200.0,219.412068,-19.412068,20.0,RETO,20.0,20.0,1,1,1,1,62.26843299095819,376.55570263088566,82.26843299095819,219.41206781092194,356.55570263088566,1.0,1.0,2958.8112006137953,2395.2429940688075,394.5879,2.53429,314.28727,-0.123531,-0.098825,-0.11636,0.005845,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,121,4.033333,30.0,400,600,center,1,200.0,217.876018,-17.876018,20.0,RETO,20.0,20.0,1,1,1,1,60.50058927668111,375.2514466177525,80.50058927668111,217.87601794721684,355.2514466177525,1.0,1.0,3173.6129927099128,2346.6596347277628,367.7527,2.719219,314.750857,-0.113588,-0.090871,-0.109988,0.006372,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,122,4.066667,30.0,400,600,center,1,200.0,216.29018,-16.29018,20.0,RETO,20.0,20.0,1,1,1,1,58.65398349783017,373.92637678166665,78.65398349783017,216.29018013974843,353.92637678166665,1.0,1.0,3473.5628285734188,2312.52920125287,370.6943,2.697641,315.272393,-0.10334,-0.082672,-0.103159,0.006829,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,123,4.1,30.0,400,600,center,1,200.0,214.731059,-14.731059,20.0,RETO,20.0,20.0,1,1,1,1,56.81212894236897,372.6499899749275,76.81212894236897,214.73105945864825,352.6499899749275,1.0,1.0,3892.307308793111,2291.537368572388,407.2175,2.45569,315.837861,-0.093282,-0.074626,-0.096026,0.007133,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,124,4.133333,30.0,400,600,center,1,200.0,213.030651,-13.030651,20.0,RETO,20.0,20.0,1,1,1,1,54.64932266994934,371.411979508954,74.64932266994934,213.03065108945168,351.411979508954,1.0,1.0,4599.289868839733,2283.48513161597,387.8984,2.577995,316.762657,-0.082274,-0.065819,-0.088474,0.007552,DIREITA,0,0
